Timestamp,Username,VideoID,Comment,Date,Cleaned_Comment,Sentiment
2021-09-01T07:19:48Z,@virajmahakal3343,1VSkGL1KzN8,"Mera cardval8d khatam hua hai
Age vale card kaise mangavaye",2021-09-01T07:19:48Z,mera cardvald khatam hua hai age vale card kaise mangavaye,neutral
2020-05-15T10:39:03Z,@sambasivamilktransport3493,1VSkGL1KzN8,how to block hp diesel card online,2020-05-15T10:39:03Z,block hp diesel card online,neutral
2019-12-21T09:39:12Z,@munchikmunna,1VSkGL1KzN8,"Can u plz provide me address from where i can get this card, in delhi",2019-12-21T09:39:29Z,u plz provide address get card delhi,neutral
2021-06-05T11:37:55Z,@telugumoviebuzz2768,1VSkGL1KzN8,From hpcl petrol bunk,2021-06-05T11:37:55Z,hpcl petrol bunk,neutral
2019-05-10T02:01:41Z,@newsouthleopackersandmover4201,1VSkGL1KzN8,http://www.newsouthleopackers.com/,2019-05-10T02:01:41Z,httpwwwnewsouthleopackerscom,neutral
2023-07-08T08:40:55Z,@MdShafi-oy7ne,_qTZ_WzlRRo,Contact number de,2023-07-08T08:40:55Z,contact number de,neutral
2019-07-10T08:17:54Z,@ramnath5454,_qTZ_WzlRRo,"In other 10 years petrol pump business would become useless

At one side govt is going full swing with electric vehicles with subsidies

Maruti Suzuki is stopping diesel production next april 2020 and getting to electric by 2022

There are already enough pumps who are facing crisis on national highways

Once electric(EV) becomes statutory it would be steep fall for all OMCs in india

As the volume of EV increase the price will come down and eventually it would be a death call to petrol pumps

It would be equivalent to landline becoming obsolete after mobile phone arrival

Hence investigate every bit before applying for petrol stations

The govt on one side warns on banning conventional fuels and on the other side invites for new pumps

Perhaps it's just to make money for equipment manufacturers and dilute your hard earned money

Hence be calculative and study the market throughly before putting your leg into this field",2019-07-10T08:17:54Z,years petrol pump business would become useless one side govt going full swing electric vehicles subsidies maruti suzuki stopping diesel production next april getting electric already enough pumps facing crisis national highways electricev becomes statutory would steep fall omcs india volume ev increase price come eventually would death call petrol pumps would equivalent landline becoming obsolete mobile phone arrival hence investigate every bit applying petrol stations govt one side warns banning conventional fuels side invites new pumps perhaps make money equipment manufacturers dilute hard earned money hence calculative study market throughly putting leg field,positive
2019-05-01T09:35:53Z,@akhaleshkumar3963,_qTZ_WzlRRo,HP Chandradeep fuels shekhupur hathwant firozabad,2019-05-01T09:35:53Z,hp chandradeep fuels shekhupur hathwant firozabad,neutral
2019-01-04T18:42:02Z,@dineshgehlot4148,_qTZ_WzlRRo,"Last date kya h  ,kya govt.servant form fill  up kr sakta  plz reply",2019-01-04T18:42:02Z,last date kya h kya govtservant form fill kr sakta plz reply,neutral
2019-01-04T18:40:02Z,@dineshgehlot4148,_qTZ_WzlRRo,Hello sir,2019-01-04T18:40:02Z,hello sir,neutral
2018-12-23T10:03:31Z,@shivendrasingh6858,_qTZ_WzlRRo,"last date kab hai..??

date and time...???",2018-12-23T10:03:31Z,last date kab hai date time,neutral
2018-12-11T11:04:01Z,@noorhakeem3682,_qTZ_WzlRRo,Thanks,2018-12-11T11:04:01Z,thanks,positive
2018-12-05T07:06:51Z,@satyaprakash5175,ZkKwGKSq12k,"Please tell.me
How much time taken for joining letter after once gives medical test in hpcl for graduate apprenticeship training.
I give my medical test at Lucknow on 30 November 2108 .",2018-12-05T07:06:51Z,please tellme much time taken joining letter gives medical test hpcl graduate apprenticeship training give medical test lucknow november,positive
2018-04-01T08:14:58Z,@AzadSingh-ed7vg,ZkKwGKSq12k,Paytm,2018-04-01T08:14:58Z,paytm,neutral
2018-04-01T08:14:47Z,@AzadSingh-ed7vg,ZkKwGKSq12k,Paytm,2018-04-01T08:14:47Z,paytm,neutral
2017-05-07T18:01:38Z,@sandhyadesale7687,qIapOwVT35k,old hindi song 1990 kumar sonu,2017-05-07T18:01:38Z,old hindi song kumar sonu,positive
2017-04-13T05:29:45Z,@karanbhalla101,qIapOwVT35k,"Hello Sir,
Greeting !
We introduce ourselves as the only video destination of India having more than 100 million video streams monthly. If you are interested in promoting the video content being produced in your channel, kindly revert for more details.
Further please find the list of our content partners on the below mentioned link.
http://veblr.com/our-partners
Looking forward to hearing from you.
Thanks with Regards
Karan Bhalla
Karan@veblr.com
+91-8375919945",2017-04-13T05:29:45Z,hello sir greeting introduce video destination india million video streams monthly interested promoting video content produced channel kindly revert details please find list content partners mentioned link httpveblrcomourpartners looking forward hearing thanks regards karan bhalla karanveblrcom,positive
2024-02-14T04:34:28Z,@user-ym5ry8ef9o,e_eOQqm3klY,Veri bad,2024-02-14T04:34:28Z,veri bad,negative
2022-03-31T18:26:46Z,@RawLu.,e_eOQqm3klY,Russian Warmonger Supporters.,2022-03-31T18:26:46Z,russian warmonger supporters,neutral
2022-01-29T08:54:37Z,@kishorpadhi3429,e_eOQqm3klY,Beautiful ❤️,2022-01-29T08:54:37Z,beautiful,positive
2024-04-04T13:37:43Z,@lakshmidevasena6877,Q-tHy60l-JQ,Back ground music is too loud,2024-04-04T13:37:43Z,back ground music loud,positive
2019-09-20T14:06:52Z,@udtapunjab5455,Q-tHy60l-JQ,Lol,2019-09-20T14:06:52Z,lol,positive
2017-08-08T11:41:27Z,@pravinhadke03,TPNodqExF-M,Well made video,2017-08-08T11:41:27Z,well made video,neutral
2017-08-08T11:31:10Z,@superindiatech4590,TPNodqExF-M,"My country is blooming and improving now,  super it can be done by togetherness",2017-08-08T11:31:10Z,country blooming improving super done togetherness,positive
2021-08-11T17:11:45Z,@mayurpradhan1100,PHmbwJkHq18,Superb ❤✌,2021-08-11T17:11:45Z,superb,positive
2020-10-02T19:17:14Z,@annadsouza9555,PHmbwJkHq18,Awesome film 👍 Good message! Brilliant direction. Congratulations Anuraag and team 🎉 God bless 🎊 Must watch 👏,2020-10-02T19:17:14Z,awesome film good message brilliant direction congratulations anuraag team god bless must watch,positive
2020-10-02T10:49:25Z,@zeekopaedia16,PHmbwJkHq18,"Amazing direction by Anurag Talpade, the story line and concept is so apt for our new generations!!",2020-10-02T10:50:28Z,amazing direction anurag talpade story line concept apt new generations,positive
2020-10-04T16:36:57Z,@addlife2009,PHmbwJkHq18,Thank you very much Zeenaida,2020-10-04T16:36:57Z,thank much zeenaida,positive
2020-10-02T10:27:32Z,@1vamcreations,PHmbwJkHq18,"Neat & Clean concept, well made film 👍👌",2020-10-02T10:27:32Z,neat clean concept well made film,positive
2020-10-02T06:49:48Z,@rangazep,PHmbwJkHq18,Very nice 👌👌👌 liked the concept too..💐💐💐,2020-10-02T06:49:48Z,nice liked concept,positive
2020-10-02T04:40:49Z,@shrutikulkarni1518,PHmbwJkHq18,Nece..consept and as always great team work...beautiful framing and direction..🤗😊👌👌👌👏👏👏👏 Congratulations💐💐💐,2020-10-02T04:40:49Z,nececonsept always great team workbeautiful framing direction congratulations,positive
2020-08-02T09:58:26Z,@kumarsumit4227,PHmbwJkHq18,Very Well conceptualized & impactfull Swachhta Message..,2020-08-02T09:59:02Z,well conceptualized impactfull swachhta message,neutral
2020-08-03T07:49:19Z,@addlife2009,PHmbwJkHq18,Thank you very much,2020-08-03T07:49:19Z,thank much,positive
2020-07-31T18:17:18Z,@swaratalpade8556,PHmbwJkHq18,"Very good film with a great message of swachhata through a sweet story on friendship.
Great work HPCL.",2020-07-31T18:17:18Z,good film great message swachhata sweet story friendship great work hpcl,positive
2020-07-31T14:16:32Z,@ajayghasing5304,PHmbwJkHq18,Jay hind,2020-07-31T14:16:32Z,jay hind,neutral
2020-07-31T09:44:50Z,@TruptiTalpade,PHmbwJkHq18,"Awesome and a meaningful film.
This film took us back to the world of friendship.",2020-07-31T09:44:50Z,awesome meaningful film film took us back world friendship,positive
2020-08-03T07:51:03Z,@addlife2009,PHmbwJkHq18,Thank you very much,2020-08-03T07:51:03Z,thank much,positive
2020-07-31T06:24:50Z,@gerardcasmero9124,PHmbwJkHq18,"Superb  ,very good  direction by Anurag Talpade",2020-07-31T06:24:50Z,superb good direction anurag talpade,positive
2020-08-03T07:50:07Z,@addlife2009,PHmbwJkHq18,Thank you Gérard,2020-08-03T07:50:07Z,thank grard,neutral
2020-07-31T05:15:39Z,@sunay1985,PHmbwJkHq18,"Sukhwinder Singh very nice film made by HPCL mumbai refinery team... Congratulations
Nice concept to educated our self on why Sawatach Bharat Abhiyan important. 
Thank you for making such video 👍👌",2020-07-31T05:15:39Z,sukhwinder singh nice film made hpcl mumbai refinery team congratulations nice concept educated self sawatach bharat abhiyan important thank making video,positive
2020-08-03T07:49:40Z,@addlife2009,PHmbwJkHq18,Thank you very much,2020-08-03T07:49:40Z,thank much,positive
2020-07-30T17:10:17Z,@ratnashreejadhav7492,PHmbwJkHq18,Nice subject,2020-07-30T17:10:17Z,nice subject,positive
2020-08-03T07:50:36Z,@addlife2009,PHmbwJkHq18,Thank you very much,2020-08-03T07:50:36Z,thank much,positive
2020-07-30T17:08:50Z,@ratnashreejadhav7492,PHmbwJkHq18,Very nice film,2020-07-30T17:08:50Z,nice film,positive
2020-07-30T16:47:26Z,@vijayhirve1271,PHmbwJkHq18,Very good film. Good message.,2020-07-30T16:47:26Z,good film good message,positive
2020-08-03T07:50:19Z,@addlife2009,PHmbwJkHq18,Thank you very much,2020-08-03T07:50:19Z,thank much,positive
2020-07-30T16:45:30Z,@sangeetahirve3604,PHmbwJkHq18,Mast👌👌👍👍,2020-07-30T16:45:30Z,mast,neutral
2020-08-03T07:50:48Z,@addlife2009,PHmbwJkHq18,Thank you very much,2020-08-03T07:50:48Z,thank much,positive
2020-07-30T16:42:10Z,@AvtarSingh-su9oo,PHmbwJkHq18,"Great beginning Sukhwinder veer and team. All the best 
Regards Avtar",2020-07-30T16:42:10Z,great beginning sukhwinder veer team best regards avtar,positive
2020-07-30T14:03:26Z,@sujithsasidharan9380,PHmbwJkHq18,Good Concept,2020-07-30T14:03:26Z,good concept,positive
2020-08-03T07:49:53Z,@addlife2009,PHmbwJkHq18,Thank you very much,2020-08-03T07:49:53Z,thank much,positive
2021-02-18T13:18:31Z,@Varun-uq4jr,1980YkkfizU,Do you think your natak is followed by HPCL pumps in india,2021-02-18T13:18:31Z,think natak followed hpcl pumps india,neutral
2017-04-26T13:20:30Z,@nirojkumar3258,bmwv_QyUIUA,sir something diffrent in your lecture,2017-04-26T13:20:30Z,sir something diffrent lecture,neutral
2018-08-24T05:49:32Z,@goludhakadmahendradhakad4597,ryL5wI6hz44,Sir HPCL.   HMEL    me job kese milegi sir plz bathaiye my dream h sir company me work karne ka,2018-08-24T05:49:32Z,sir hpcl hmel job kese milegi sir plz bathaiye dream h sir company work karne ka,neutral
2017-05-10T02:52:16Z,@paul-cu7md,ryL5wI6hz44,"Hpcl has transformed the lives of billions of people wherever they are . they have make life of persons each day memorable to live.
 proud to be part of them - customer.",2017-05-10T02:52:16Z,hpcl transformed lives billions people wherever make life persons day memorable live proud part customer,positive
2020-12-13T04:48:45Z,@rubiniruby5308,QT2DjmgIIOQ,🌹💐💐,2020-12-13T04:48:45Z,,neutral
2020-12-08T03:30:24Z,@sairaj5756,QT2DjmgIIOQ,What is the term lease of Ghatkesar HPCL ?,2020-12-08T03:30:24Z,term lease ghatkesar hpcl,neutral
2018-06-12T19:02:22Z,@revalc6969,QT2DjmgIIOQ,Proud be a part of HPCL..,2018-06-12T19:02:22Z,proud part hpcl,positive
2019-05-30T13:24:57Z,@himashuraj6179,QT2DjmgIIOQ,Sir please guide me for skill test of hpcl,2019-05-30T13:24:57Z,sir please guide skill test hpcl,neutral
2018-03-04T06:26:09Z,@vishnusrivastava8161,QT2DjmgIIOQ,Proud of HP ex employee of LIL/FR MUMBAI FROM 1971 to 2008.,2018-03-04T06:26:09Z,proud hp ex employee lilfr mumbai,positive
2019-01-16T16:54:30Z,@mukteshwardolas9396,QT2DjmgIIOQ,Good,2019-01-16T16:54:30Z,good,positive
2017-04-28T08:16:12Z,@patelpradeep2169,rv6YGbXmYwg,pyar tune kya kiya,2017-04-28T08:16:12Z,pyar tune kya kiya,neutral
2024-06-05T04:52:58Z,@srinivaskasturi7314,8NYs_LLLTPo,"Ms Poonam                             you are explained your first-line role and difficulty very good .
Srinivas Kasturi 
Retired Employee 
VISAKH REFINERY",2024-06-05T04:52:58Z,ms poonam explained firstline role difficulty good srinivas kasturi retired employee visakh refinery,positive
2023-04-09T05:18:57Z,@AjendrayadavTinku-sr9qi,8NYs_LLLTPo,Thanks visitor hpcl,2023-04-09T05:18:57Z,thanks visitor hpcl,positive
2023-03-25T06:24:51Z,@phanikumar2995,8NYs_LLLTPo,Mana Visakhapatnam lo Crude Refine cheyadam enti.....Manaki LPG Gas Reserved vundadam enti...LPG Gas Cylinders Price Should be Reduced....Manam Gas import ekuvu ga chesukomu kada ...,2023-03-25T06:24:51Z,mana visakhapatnam lo crude refine cheyadam entimanaki lpg gas reserved vundadam entilpg gas cylinders price reducedmanam gas import ekuvu ga chesukomu kada,negative
2023-01-15T17:21:10Z,@4beats862,8NYs_LLLTPo,But no drinking water and wash rooms for contractor employees,2023-01-15T17:21:10Z,drinking water wash rooms contractor employees,neutral
2022-08-15T09:41:54Z,@hiddeninfobyayyappa5778,8NYs_LLLTPo,"https://youtu.be/PSmRm8vfev8

Above particularly for HPCL employees",2022-08-15T09:41:54Z,httpsyoutubepsmrmvfev particularly hpcl employees,positive
2022-01-23T19:05:05Z,@pramod4458,8NYs_LLLTPo,https://youtube.com/channel/UC4BVhKvbAqSZSpxokl1jszQ,2022-01-23T19:05:05Z,httpsyoutubecomchannelucbvhkvbaqszspxokljszq,neutral
2021-09-23T00:37:01Z,@kishornitnaware5625,8NYs_LLLTPo,🙏🙏,2021-09-23T00:37:01Z,,neutral
2021-09-05T07:09:17Z,@anandpanna5660,8NYs_LLLTPo,Kaha ye company,2021-09-05T07:09:17Z,kaha ye company,neutral
2021-09-08T16:14:08Z,@Sourav_MadridCF,8NYs_LLLTPo,Mumbai,2021-09-08T16:14:08Z,mumbai,neutral
2021-10-02T19:05:37Z,@techchampionsupport3863,8NYs_LLLTPo,Any helper job pls tell me,2021-10-02T19:05:37Z,helper job pls tell,neutral
2021-08-16T19:09:10Z,@mularam774,8NYs_LLLTPo,j☻Þ,2021-08-16T19:09:10Z,j,neutral
2021-08-02T18:04:19Z,@pawangohite,8NYs_LLLTPo,Sundari hulcut,2021-08-02T18:04:19Z,sundari hulcut,neutral
2021-05-25T11:44:29Z,@realtalks9472,8NYs_LLLTPo,When we r going to electric vehicles why we need additional refineries ...in the country ??,2021-05-25T11:44:29Z,r going electric vehicles need additional refineries country,neutral
2021-09-08T16:13:43Z,@Sourav_MadridCF,8NYs_LLLTPo,Electric vehicles ek saal mein nehi hoga...,2021-09-08T16:13:43Z,electric vehicles ek saal mein nehi hoga,neutral
2021-03-13T05:22:19Z,@realworld4618,8NYs_LLLTPo,We really appreciate your service. But you better watchout your agencies. They always charge more than what we are charged every time. not everyone can afford to give extra Rs. 17-20 every month. People are afraid to complaint since the agency people are not good (even my mother stopped me from complaining on your online platform),2021-03-13T05:22:19Z,really appreciate service better watchout agencies always charge charged every time everyone afford give extra rs every month people afraid complaint since agency people good even mother stopped complaining online platform,positive
2021-02-17T12:25:25Z,@AmitKumar-zf2cv,8NYs_LLLTPo,Hum work kar chuke hai yanha par,2021-02-17T12:25:25Z,hum work kar chuke hai yanha par,neutral
2021-01-06T14:18:26Z,@kamleshgodara4530,8NYs_LLLTPo,Good work,2021-01-06T14:18:26Z,good work,positive
2020-12-12T07:44:13Z,@rulaminsekh2622,8NYs_LLLTPo,🙏,2020-12-12T07:44:13Z,,neutral
2020-12-11T07:30:11Z,@prashantgandhi8435,8NYs_LLLTPo,Nice one,2020-12-11T07:30:11Z,nice one,positive
2020-12-10T09:12:56Z,@rijitd4885,8NYs_LLLTPo,First view and first like,2020-12-10T09:12:56Z,first view first like,positive
2018-12-09T12:22:50Z,@bankamusicpresents9904,LazLPWtt7Hc,gas connenction portal par video sir,2018-12-09T12:22:50Z,gas connenction portal par video sir,neutral
2024-03-20T05:27:21Z,@poojasonawane9109,Iv5WtCpWt-c,702896399302797936973937979397,2024-03-20T05:27:21Z,,neutral
2023-02-18T11:04:58Z,@user-qb6xb8xt8q,Iv5WtCpWt-c,👍👍👍,2023-02-18T11:04:58Z,,neutral
2021-09-01T16:01:22Z,@Kishore_77,Iv5WtCpWt-c,Present LPG  cylinder weight is 32kilograms. please reduce the weight to 18kgs. Fiber cylinders were proposed but did not come into effect. Many consumers can bear the cost of fiber cylinders. Delivery boys face trouble they have to deliver the cylinders in firstfloor in some cases. Many consumers also face problem due to its weight please consider reducing weight of cylinders.,2021-09-01T16:01:22Z,present lpg cylinder weight kilograms please reduce weight kgs fiber cylinders proposed come effect many consumers bear cost fiber cylinders delivery boys face trouble deliver cylinders firstfloor cases many consumers also face problem due weight please consider reducing weight cylinders,positive
2021-02-07T13:47:53Z,@bhskrbr4,Iv5WtCpWt-c,"Sir 
I am Live in Delhi Gas Subsidy Ni Arha He ?? pelican Gas Agency He Hmara",2021-02-07T13:47:53Z,sir live delhi gas subsidy ni arha pelican gas agency hmara,positive
2020-08-24T12:51:33Z,@devendraakre6158,Iv5WtCpWt-c,"Sir, hamme to home delivery hotihi nahi. Agency wale chutya banana ka kaam karte hain. Kai saalo se hamme khud jaana padhata hain cylinder laane ke liye.",2020-08-24T12:51:33Z,sir hamme home delivery hotihi nahi agency wale chutya banana ka kaam karte hain kai saalo se hamme khud jaana padhata hain cylinder laane ke liye,neutral
2021-07-28T07:50:50Z,@aryanpatle97,Iv5WtCpWt-c,Online complaint kar problem solved our dilivery charges bhi nahi Dena padega,2021-07-28T07:50:50Z,online complaint kar problem solved dilivery charges bhi nahi dena padega,negative
2020-06-03T11:02:43Z,@brijbhushankushvaha670,Iv5WtCpWt-c,"Sir, gas agency pr kya kya facilities provide hota hai",2020-06-03T11:02:43Z,sir gas agency pr kya kya facilities provide hota hai,neutral
2020-05-06T02:48:18Z,@sharvanshreevlogs3732,Iv5WtCpWt-c,Nice information,2020-05-06T02:48:18Z,nice information,positive
2020-01-06T02:53:15Z,@mohannadar8u873,Iv5WtCpWt-c,"Chutiya HP Gas 
My money is stuck
I have to pay cash 
Kindly ignore online chutiyagiri guys",2020-01-06T02:53:36Z,chutiya hp gas money stuck pay cash kindly ignore online chutiyagiri guys,positive
2019-10-29T20:23:41Z,@sagarbarwal19,Iv5WtCpWt-c,Nice video #SagarBarwal,2019-10-29T20:23:41Z,nice video sagarbarwal,positive
2023-08-24T17:04:16Z,@vibv294,r0x1mSPmw44,1:33,2023-08-24T17:04:16Z,,neutral
2021-03-17T15:53:32Z,@sapatiknam,r0x1mSPmw44,Hp gas pe registration kita kiya hai par abhi tak mujhe activation link nahi bheja ab mein kya karu,2021-03-17T15:53:32Z,hp gas pe registration kita kiya hai par abhi tak mujhe activation link nahi bheja ab mein kya karu,neutral
2020-12-13T16:32:00Z,@myfamilynfriends,r0x1mSPmw44,HOW TO MAKE ONLINE PAYMENT FOR BHARAT GAS,2020-12-13T16:32:00Z,make online payment bharat gas,neutral
2020-05-03T07:46:32Z,@neerumathur331,r0x1mSPmw44,Kya payment ussi bank se krna hoga jo linked hai gas se,2020-05-03T07:46:32Z,kya payment ussi bank se krna hoga jo linked hai gas se,neutral
2020-04-28T03:18:25Z,@blackpinkinurarea7050,r0x1mSPmw44,Payment receipt kaise milegi,2020-04-28T03:18:25Z,payment receipt kaise milegi,neutral
2019-11-24T11:32:54Z,@bidyutd52,r0x1mSPmw44,हमारे यहां online nehi chalta,2019-11-24T11:32:54Z,online nehi chalta,neutral
2019-11-09T10:06:50Z,@sukdebpoddar7152,r0x1mSPmw44,Extra charges taken for online payment for  Indane Gas Booking.,2019-11-09T10:06:50Z,extra charges taken online payment indane gas booking,neutral
2019-10-23T03:30:02Z,@jayshree2873,r0x1mSPmw44,ऑनलाइन पेमेंट करने पर ऑफिस पर जाना पड़ता है बाटला लेने के लिए डिलीवर बॉय डिलीवरी नहीं करता है कुछ भी दिखाओ digital India कैसे बनेगा,2019-10-23T03:35:15Z,digital india,neutral
2019-08-30T08:04:07Z,@mdnaushadali863,r0x1mSPmw44,"Login Karne ke liye ID banana padega but ID banega kese sir 
Please bataeye",2019-08-30T08:04:07Z,login karne ke liye id banana padega id banega kese sir please bataeye,neutral
2018-10-31T05:13:45Z,@sunila6539,r0x1mSPmw44,I applied for new connection but the distributor is not providing the connection. Asked me if I want to buy stove. When I denied he told me to go to indane or Bharat gas,2018-10-31T05:13:45Z,applied new connection distributor providing connection asked want buy stove denied told go indane bharat gas,positive
2018-10-31T05:14:18Z,@sunila6539,r0x1mSPmw44,"Shakthi gas distributor, Bangalore",2018-10-31T05:14:18Z,shakthi gas distributor bangalore,neutral
2018-10-17T11:03:22Z,@gajendragiri7820,r0x1mSPmw44,"I am Indane user, not show online/cash on delivery option.",2018-10-17T11:03:22Z,indane user show onlinecash delivery option,neutral
2018-07-17T14:01:09Z,@lsr5230,r0x1mSPmw44,"I have forgotten my old e mail Id ,unable to log in .  useless video /apps",2018-07-17T14:01:09Z,forgotten old e mail id unable log useless video apps,negative
2018-07-06T11:41:53Z,@burhanuddinpatel8934,r0x1mSPmw44,Sir main bhi Bharat Gas pay online payment kiya tha aur payment karne ke baad Bhi Mujhe Slender nahi Dege aur distributor bolta hai payment nahi aata Main Kya Karoon,2018-07-06T11:41:53Z,sir main bhi bharat gas pay online payment kiya tha aur payment karne ke baad bhi mujhe slender nahi dege aur distributor bolta hai payment nahi aata main kya karoon,positive
2018-01-31T09:02:41Z,@dadasahebborade3283,r0x1mSPmw44,Password kise binaye,2018-01-31T09:02:41Z,password kise binaye,neutral
2017-11-09T14:13:13Z,@bikashsharma21,r0x1mSPmw44,Subcribed me4 more,2017-11-09T14:13:13Z,subcribed,neutral
2017-09-20T18:39:03Z,@manojram9539,r0x1mSPmw44,Maine sign up Kiya Tha lekin email or password abhi Tak Aya nahi so please reply me Sir,2017-09-20T18:39:03Z,maine sign kiya tha lekin email password abhi tak aya nahi please reply sir,neutral
2017-07-04T04:51:31Z,@ramenderkundu,r0x1mSPmw44,SIR online booking kaa option nhi aa raha hai.phele to aata tha ab kyu nhi aa rha plz rply Ans???,2017-07-04T04:51:31Z,sir online booking kaa option nhi aa raha haiphele aata tha ab kyu nhi aa rha plz rply ans,neutral
2017-01-06T11:41:44Z,@awadheshsingh5261,r0x1mSPmw44,"Today , i tried enough to book LPG on online ,i got passsword , i made attempt 6 times  but proved futiled . why so happened ? who will let me know ? I booked by mobile .",2017-01-06T11:41:44Z,today tried enough book lpg online got passsword made attempt times proved futiled happened let know booked mobile,neutral
2017-03-24T08:17:05Z,@KD-em5wz,r0x1mSPmw44,how to login in this,2017-03-24T08:17:05Z,login,neutral
2017-03-24T08:17:31Z,@KD-em5wz,r0x1mSPmw44,plz suggest how to generate username password,2017-03-24T08:17:31Z,plz suggest generate username password,neutral
2017-01-03T15:25:07Z,@GuruBlogs1,r0x1mSPmw44,"i registered in hpgas.....but i am not able see to the online payment option... dont no why....

is it because i did booking through phone ?",2017-01-03T15:25:07Z,registered hpgasbut able see online payment option dont booking phone,positive
2016-12-22T12:17:14Z,@karanamseetaramaraoseetara9464,r0x1mSPmw44,SAVE  INDIA  BLOCK MONY,2016-12-22T12:17:14Z,save india block mony,neutral
2016-12-22T12:16:24Z,@karanamseetaramaraoseetara9464,r0x1mSPmw44,I AM VERY HAPPY,2016-12-22T12:16:24Z,happy,positive
2016-06-29T07:49:21Z,@ravirajdhiria,r0x1mSPmw44,How do I make online payment for booking my refill? Also your website myhpgas.in is not opening up. Refer screen shot below:,2016-06-29T07:49:21Z,make online payment booking refill also website myhpgasin opening refer screen shot,neutral
2016-09-22T20:11:21Z,@abusahil22,r0x1mSPmw44,http://myhpgas.in/myHPGas/Login.aspx,2016-09-22T20:11:21Z,httpmyhpgasinmyhpgasloginaspx,neutral
2024-02-19T03:33:35Z,@poonamkumari9566,NLRJcG4BiK8,"This is all nonsense,no services is available within two hours,the entire cylinder gets emptied but no one comes",2024-02-19T03:33:35Z,nonsenseno services available within two hoursthe entire cylinder gets emptied one comes,positive
2024-02-18T02:16:37Z,@poonampoddar8683,NLRJcG4BiK8,"Does not work... It's only for name. Calling continuously since 6o'clock. It's 7:46 now.
Worst experience.",2024-02-18T02:16:37Z,work name calling continuously since oclock worst experience,negative
2024-02-18T03:15:29Z,@Hindustanpetroleum74,NLRJcG4BiK8,"Hi, Kindly elaborate on your exact concern in order for us to assist you better.",2024-02-18T03:15:29Z,hi kindly elaborate exact concern order us assist better,positive
2024-03-03T10:00:13Z,@Hindustanpetroleum74,NLRJcG4BiK8,"Hi, We are awaiting your response. Kindly share the details sought for a timely resolution. Thank you.",2024-03-03T10:00:13Z,hi awaiting response kindly share details sought timely resolution thank,positive
2022-11-19T14:15:12Z,@user-ttyf11dj0l,NLRJcG4BiK8,Emergency no 112,2022-11-19T14:15:12Z,emergency,neutral
2022-11-14T12:35:40Z,@tkkohli4726,NLRJcG4BiK8,Toll free number & this number does not work,2022-11-14T12:35:40Z,toll free number number work,positive
2022-09-28T09:10:34Z,@ashwinshetty2826,NLRJcG4BiK8,This helpline number doesn't work,2022-09-28T09:10:34Z,helpline number doesnt work,neutral
2022-09-20T01:15:08Z,@dhoulathbegum5129,NLRJcG4BiK8,Sir கால் பிஸியாக இருக்கிறது. இரண்டு நாளாக முயற்சி பண்ணி கொண்டு தான் இருக்கிறேன். சிலிண்டர் கேஸ் இரண்டும் லீக் ஆகி கொண்டு தான் இருக்கிறது. ஹெல்ப் பண்ணுங்க. . Immediately Action pls.,2022-09-20T01:15:08Z,sir immediately action pls,positive
2022-07-31T09:22:19Z,@amitbhardwaj3229,NLRJcG4BiK8,It is not working,2022-07-31T09:22:19Z,working,neutral
2022-03-10T14:01:54Z,@mohamedaleem4645,NLRJcG4BiK8,Doesn't get connected and of gets connected also no reaponse,2022-03-10T14:01:54Z,doesnt get connected gets connected also reaponse,neutral
2022-02-19T08:58:50Z,@shraddharathod4768,NLRJcG4BiK8,Just they have given the no. No one is answering the cals ....they dont care about anyone,2022-02-19T08:58:50Z,given one answering cals dont care anyone,neutral
2021-10-06T08:08:44Z,@prathapkumargandham7612,NLRJcG4BiK8,Print this number on Gas cylinder as emergency contact is good and help ful for need people.,2021-10-06T08:08:44Z,print number gas cylinder emergency contact good help ful need people,positive
2021-09-15T06:58:32Z,@kallemprabhakarreddyy9793,NLRJcG4BiK8,This number working,2021-09-15T06:58:32Z,number working,neutral
2021-09-15T06:57:30Z,@kallemprabhakarreddyy9793,NLRJcG4BiK8,Super,2021-09-15T06:57:30Z,super,positive
2021-08-26T13:48:26Z,@dhaneshk4917,NLRJcG4BiK8,this never works... try it,2021-08-26T13:48:26Z,never works try,neutral
2022-11-14T12:34:34Z,@tkkohli4726,NLRJcG4BiK8,This number does not work,2022-11-14T12:34:34Z,number work,neutral
2021-08-18T18:03:08Z,@sulagnadas5785,NLRJcG4BiK8,This no do work. you need to try 2-3 times.,2021-08-18T18:03:08Z,work need try times,neutral
2021-07-14T10:24:03Z,@kamalchatterjee2696,NLRJcG4BiK8,"My gas cylinder leakage is found one day after delivery.
Name &Address-
 S  Chatterjee.25,dhakuria station lane .Dhakuria 
kolkata-700031 ph-9831340250
 ***SV NO-37549
****LT-11922
LT Distrbutor.jodhpur park kolkata-700068",2021-07-14T10:24:03Z,gas cylinder leakage found one day delivery name address chatterjeedhakuria station lane dhakuria kolkata ph sv lt lt distrbutorjodhpur park kolkata,neutral
2021-07-11T04:59:09Z,@ravibharti5538,NLRJcG4BiK8,This number is not working...😠,2021-07-11T04:59:09Z,number working,neutral
2021-08-25T14:46:25Z,@ADSN1504,NLRJcG4BiK8,Working la than iruku 3 time trail pannaum,2021-08-25T14:46:25Z,working la iruku time trail pannaum,neutral
